urn:ogc:def:parameter:x-istsos:1.0:time:iso8601,urn:ogc:def:procedure,urn:ogc:def:parameter:x-istsos:1.0:river:water:height,urn:ogc:def:parameter:x-istsos:1.0:river:water:height:qualityIndex
2019-05-19T00:18:59+05:30,MASPOTHA_WL,0.22,100
2019-05-19T00:28:59+05:30,MASPOTHA_WL,0.22,100
2019-05-19T00:39:00+05:30,MASPOTHA_WL,0.22,100
2019-05-19T00:49:00+05:30,MASPOTHA_WL,0.23,100
2019-05-19T00:59:01+05:30,MASPOTHA_WL,0.22,100
2019-05-19T01:09:01+05:30,MASPOTHA_WL,0.22,100
2019-05-19T01:19:02+05:30,MASPOTHA_WL,0.22,100
2019-05-19T01:29:02+05:30,MASPOTHA_WL,0.22,100
2019-05-19T01:39:03+05:30,MASPOTHA_WL,0.23,100
2019-05-19T01:49:03+05:30,MASPOTHA_WL,0.23,100
2019-05-19T01:59:04+05:30,MASPOTHA_WL,0.22,100
2019-05-19T02:09:04+05:30,MASPOTHA_WL,0.23,100
2019-05-19T02:19:05+05:30,MASPOTHA_WL,0.22,100
2019-05-19T02:29:05+05:30,MASPOTHA_WL,0.23,100
2019-05-19T02:39:06+05:30,MASPOTHA_WL,0.23,100
2019-05-19T02:49:06+05:30,MASPOTHA_WL,0.22,100
2019-05-19T02:59:07+05:30,MASPOTHA_WL,0.22,100
2019-05-19T03:09:07+05:30,MASPOTHA_WL,0.24,100
2019-05-19T03:19:08+05:30,MASPOTHA_WL,0.22,100
2019-05-19T03:29:08+05:30,MASPOTHA_WL,0.22,100
2019-05-19T03:39:09+05:30,MASPOTHA_WL,0.22,100
2019-05-19T03:49:09+05:30,MASPOTHA_WL,0.23,100
2019-05-19T03:59:10+05:30,MASPOTHA_WL,0.22,100
2019-05-19T04:09:10+05:30,MASPOTHA_WL,0.23,100
2019-05-19T04:19:10+05:30,MASPOTHA_WL,0.22,100
2019-05-19T04:29:11+05:30,MASPOTHA_WL,0.22,100
2019-05-19T04:39:11+05:30,MASPOTHA_WL,0.22,100
2019-05-19T04:49:12+05:30,MASPOTHA_WL,0.23,100
2019-05-19T04:59:12+05:30,MASPOTHA_WL,0.22,100
2019-05-19T05:09:13+05:30,MASPOTHA_WL,0.22,100
2019-05-19T05:19:13+05:30,MASPOTHA_WL,0.23,100
2019-05-19T05:29:14+05:30,MASPOTHA_WL,0.22,100
2019-05-19T05:39:14+05:30,MASPOTHA_WL,0.23,100
2019-05-19T05:49:15+05:30,MASPOTHA_WL,0.22,100
2019-05-19T05:59:15+05:30,MASPOTHA_WL,0.22,100
2019-05-19T06:09:16+05:30,MASPOTHA_WL,0.22,100
2019-05-19T06:19:16+05:30,MASPOTHA_WL,0.22,100
2019-05-19T06:29:16+05:30,MASPOTHA_WL,0.22,100
2019-05-19T06:39:17+05:30,MASPOTHA_WL,0.22,100
2019-05-19T06:49:17+05:30,MASPOTHA_WL,0.22,100
2019-05-19T06:59:18+05:30,MASPOTHA_WL,0.22,100
2019-05-19T07:09:18+05:30,MASPOTHA_WL,0.22,100
2019-05-19T07:19:19+05:30,MASPOTHA_WL,0.22,100
2019-05-19T07:29:19+05:30,MASPOTHA_WL,0.2,100
2019-05-19T07:39:20+05:30,MASPOTHA_WL,0.16,100
2019-05-19T07:49:20+05:30,MASPOTHA_WL,0.14,100
2019-05-19T07:59:21+05:30,MASPOTHA_WL,0.12,100
2019-05-19T08:09:21+05:30,MASPOTHA_WL,0.12,100
2019-05-19T08:19:22+05:30,MASPOTHA_WL,0.1,100
2019-05-19T08:29:22+05:30,MASPOTHA_WL,0.1,100
2019-05-19T08:39:23+05:30,MASPOTHA_WL,0.1,100
2019-05-19T08:49:23+05:30,MASPOTHA_WL,0.1,100
2019-05-19T08:59:24+05:30,MASPOTHA_WL,0.08,100
2019-05-19T09:09:24+05:30,MASPOTHA_WL,0.1,100
2019-05-19T09:19:25+05:30,MASPOTHA_WL,0.09,100
2019-05-19T09:29:26+05:30,MASPOTHA_WL,0.09,100
2019-05-19T09:39:27+05:30,MASPOTHA_WL,0.09,100
2019-05-19T09:49:27+05:30,MASPOTHA_WL,0.09,100
2019-05-19T09:59:28+05:30,MASPOTHA_WL,0.1,100
2019-05-19T10:09:28+05:30,MASPOTHA_WL,0.11,100
2019-05-19T10:19:29+05:30,MASPOTHA_WL,0.09,100
2019-05-19T10:29:29+05:30,MASPOTHA_WL,0.1,100
2019-05-19T10:39:30+05:30,MASPOTHA_WL,0.12,100
2019-05-19T10:49:30+05:30,MASPOTHA_WL,0.12,100
2019-05-19T10:59:31+05:30,MASPOTHA_WL,0.13,100
2019-05-19T11:09:31+05:30,MASPOTHA_WL,0.13,100
2019-05-19T11:19:31+05:30,MASPOTHA_WL,0.1,100
2019-05-19T11:29:31+05:30,MASPOTHA_WL,0.12,100
2019-05-19T11:39:32+05:30,MASPOTHA_WL,0.11,100
2019-05-19T11:49:32+05:30,MASPOTHA_WL,0.12,100
2019-05-19T11:59:33+05:30,MASPOTHA_WL,0.09,100
2019-05-19T12:09:33+05:30,MASPOTHA_WL,0.11,100
2019-05-19T12:19:33+05:30,MASPOTHA_WL,0.09,100
2019-05-19T12:29:33+05:30,MASPOTHA_WL,0.1,100
2019-05-19T12:39:34+05:30,MASPOTHA_WL,0.09,100
2019-05-19T12:49:34+05:30,MASPOTHA_WL,0.09,100
2019-05-19T12:59:35+05:30,MASPOTHA_WL,0.08,100
2019-05-19T13:09:35+05:30,MASPOTHA_WL,0.11,100
2019-05-19T13:19:36+05:30,MASPOTHA_WL,0.07,100
2019-05-19T13:29:36+05:30,MASPOTHA_WL,0.09,100
2019-05-19T13:39:37+05:30,MASPOTHA_WL,0.11,100
2019-05-19T13:49:38+05:30,MASPOTHA_WL,0.09,100
2019-05-19T13:59:38+05:30,MASPOTHA_WL,0.1,100
2019-05-19T14:09:38+05:30,MASPOTHA_WL,0.1,100
2019-05-19T14:19:39+05:30,MASPOTHA_WL,0.08,100
2019-05-19T14:29:39+05:30,MASPOTHA_WL,0.1,100
2019-05-19T14:39:41+05:30,MASPOTHA_WL,0.1,100
2019-05-19T14:49:41+05:30,MASPOTHA_WL,0.14,100
2019-05-19T14:59:42+05:30,MASPOTHA_WL,0.13,100
2019-05-19T15:09:43+05:30,MASPOTHA_WL,0.12,100
2019-05-19T15:19:44+05:30,MASPOTHA_WL,0.11,100
2019-05-19T15:29:44+05:30,MASPOTHA_WL,0.1,100
2019-05-19T15:39:45+05:30,MASPOTHA_WL,0.11,100
2019-05-19T15:49:45+05:30,MASPOTHA_WL,0.12,100
2019-05-19T15:59:46+05:30,MASPOTHA_WL,0.13,100
2019-05-19T16:09:46+05:30,MASPOTHA_WL,0.12,100
2019-05-19T16:19:47+05:30,MASPOTHA_WL,0.12,100
2019-05-19T16:29:47+05:30,MASPOTHA_WL,0.14,100
2019-05-19T16:39:48+05:30,MASPOTHA_WL,0.15,100
2019-05-19T16:49:48+05:30,MASPOTHA_WL,0.15,100
2019-05-19T16:59:49+05:30,MASPOTHA_WL,0.15,100
2019-05-19T17:09:49+05:30,MASPOTHA_WL,0.16,100
2019-05-19T17:19:50+05:30,MASPOTHA_WL,0.16,100
2019-05-19T17:29:51+05:30,MASPOTHA_WL,0.17,100
2019-05-19T17:39:51+05:30,MASPOTHA_WL,0.17,100
2019-05-19T17:49:52+05:30,MASPOTHA_WL,0.17,100
2019-05-19T17:59:52+05:30,MASPOTHA_WL,0.18,100
2019-05-19T18:09:53+05:30,MASPOTHA_WL,0.19,100
2019-05-19T18:19:54+05:30,MASPOTHA_WL,0.19,100
2019-05-19T18:29:54+05:30,MASPOTHA_WL,0.2,100
2019-05-19T18:39:55+05:30,MASPOTHA_WL,0.21,100
2019-05-19T18:49:55+05:30,MASPOTHA_WL,0.22,100
2019-05-19T18:59:55+05:30,MASPOTHA_WL,0.22,100
2019-05-19T19:09:56+05:30,MASPOTHA_WL,0.22,100
2019-05-19T19:19:56+05:30,MASPOTHA_WL,0.22,100
2019-05-19T19:29:57+05:30,MASPOTHA_WL,0.22,100
2019-05-19T19:39:58+05:30,MASPOTHA_WL,0.22,100
2019-05-19T19:49:59+05:30,MASPOTHA_WL,0.21,100
2019-05-19T20:00:00+05:30,MASPOTHA_WL,0.22,100
2019-05-19T20:10:00+05:30,MASPOTHA_WL,0.22,100
2019-05-19T20:20:01+05:30,MASPOTHA_WL,0.21,100
2019-05-19T20:30:01+05:30,MASPOTHA_WL,0.21,100
2019-05-19T20:40:02+05:30,MASPOTHA_WL,0.21,100
2019-05-19T20:50:04+05:30,MASPOTHA_WL,0.22,100
2019-05-19T21:00:05+05:30,MASPOTHA_WL,0.22,100
2019-05-19T21:10:05+05:30,MASPOTHA_WL,0.22,100
2019-05-19T21:20:06+05:30,MASPOTHA_WL,0.22,100
2019-05-19T21:30:06+05:30,MASPOTHA_WL,0.22,100
2019-05-19T21:40:07+05:30,MASPOTHA_WL,0.22,100
2019-05-19T21:50:07+05:30,MASPOTHA_WL,0.22,100
2019-05-19T22:00:08+05:30,MASPOTHA_WL,0.22,100
2019-05-19T22:10:08+05:30,MASPOTHA_WL,0.22,100
2019-05-19T22:20:09+05:30,MASPOTHA_WL,0.22,100
2019-05-19T22:30:09+05:30,MASPOTHA_WL,0.22,100
2019-05-19T22:40:10+05:30,MASPOTHA_WL,0.22,100
2019-05-19T22:50:10+05:30,MASPOTHA_WL,0.22,100
2019-05-19T23:00:11+05:30,MASPOTHA_WL,0.22,100
2019-05-19T23:10:11+05:30,MASPOTHA_WL,0.22,100
2019-05-19T23:20:12+05:30,MASPOTHA_WL,0.22,100
2019-05-19T23:30:12+05:30,MASPOTHA_WL,0.22,100
2019-05-19T23:40:13+05:30,MASPOTHA_WL,0.22,100
2019-05-19T23:50:13+05:30,MASPOTHA_WL,0.22,100
2019-05-20T00:00:14+05:30,MASPOTHA_WL,0.22,100
2019-05-20T00:10:14+05:30,MASPOTHA_WL,0.22,100
2019-05-20T00:20:15+05:30,MASPOTHA_WL,0.22,100
2019-05-20T00:30:15+05:30,MASPOTHA_WL,0.22,100
2019-05-20T00:40:16+05:30,MASPOTHA_WL,0.22,100
2019-05-20T00:50:16+05:30,MASPOTHA_WL,0.22,100
2019-05-20T01:00:17+05:30,MASPOTHA_WL,0.22,100
2019-05-20T01:10:17+05:30,MASPOTHA_WL,0.22,100
2019-05-20T01:20:18+05:30,MASPOTHA_WL,0.22,100
2019-05-20T01:30:18+05:30,MASPOTHA_WL,0.22,100
2019-05-20T01:40:19+05:30,MASPOTHA_WL,0.23,100
2019-05-20T01:50:19+05:30,MASPOTHA_WL,0.22,100
2019-05-20T02:00:20+05:30,MASPOTHA_WL,0.22,100
2019-05-20T02:10:20+05:30,MASPOTHA_WL,0.22,100
2019-05-20T02:20:21+05:30,MASPOTHA_WL,0.22,100
2019-05-20T02:30:21+05:30,MASPOTHA_WL,0.22,100
2019-05-20T02:40:22+05:30,MASPOTHA_WL,0.22,100
2019-05-20T02:50:22+05:30,MASPOTHA_WL,0.22,100
2019-05-20T03:00:22+05:30,MASPOTHA_WL,0.23,100
2019-05-20T03:10:23+05:30,MASPOTHA_WL,0.23,100
2019-05-20T03:20:23+05:30,MASPOTHA_WL,0.22,100
2019-05-20T03:30:24+05:30,MASPOTHA_WL,0.22,100
2019-05-20T03:40:24+05:30,MASPOTHA_WL,0.22,100
2019-05-20T03:50:24+05:30,MASPOTHA_WL,0.22,100
2019-05-20T04:00:25+05:30,MASPOTHA_WL,0.22,100
2019-05-20T04:10:25+05:30,MASPOTHA_WL,0.22,100
2019-05-20T04:20:26+05:30,MASPOTHA_WL,0.22,100
2019-05-20T04:30:26+05:30,MASPOTHA_WL,0.22,100
2019-05-20T04:40:27+05:30,MASPOTHA_WL,0.22,100
2019-05-20T04:50:27+05:30,MASPOTHA_WL,0.22,100
2019-05-20T05:00:28+05:30,MASPOTHA_WL,0.22,100
2019-05-20T05:10:28+05:30,MASPOTHA_WL,0.22,100
2019-05-20T05:20:29+05:30,MASPOTHA_WL,0.22,100
2019-05-20T05:30:29+05:30,MASPOTHA_WL,0.21,100
2019-05-20T05:40:30+05:30,MASPOTHA_WL,0.22,100
2019-05-20T05:50:30+05:30,MASPOTHA_WL,0.22,100
2019-05-20T06:00:31+05:30,MASPOTHA_WL,0.22,100
2019-05-20T06:10:31+05:30,MASPOTHA_WL,0.22,100
2019-05-20T06:20:31+05:30,MASPOTHA_WL,0.22,100
2019-05-20T06:30:32+05:30,MASPOTHA_WL,2.02,100
2019-05-20T06:40:33+05:30,MASPOTHA_WL,0.22,100
2019-05-20T06:50:33+05:30,MASPOTHA_WL,0.22,100
2019-05-20T07:00:34+05:30,MASPOTHA_WL,0.22,100
2019-05-20T07:10:34+05:30,MASPOTHA_WL,0.21,100
2019-05-20T07:20:35+05:30,MASPOTHA_WL,0.2,100
2019-05-20T07:30:35+05:30,MASPOTHA_WL,0.19,100
2019-05-20T07:40:36+05:30,MASPOTHA_WL,0.16,100
2019-05-20T07:50:36+05:30,MASPOTHA_WL,0.14,100
2019-05-20T08:00:37+05:30,MASPOTHA_WL,0.11,100
2019-05-20T08:10:37+05:30,MASPOTHA_WL,0.12,100
2019-05-20T08:20:38+05:30,MASPOTHA_WL,0.11,100
2019-05-20T08:30:38+05:30,MASPOTHA_WL,0.1,100
2019-05-20T08:40:39+05:30,MASPOTHA_WL,0.11,100
2019-05-20T08:50:39+05:30,MASPOTHA_WL,0.12,100
2019-05-20T09:00:39+05:30,MASPOTHA_WL,0.11,100
2019-05-20T09:10:39+05:30,MASPOTHA_WL,0.12,100
2019-05-20T09:20:40+05:30,MASPOTHA_WL,0.1,100
2019-05-20T09:30:41+05:30,MASPOTHA_WL,0.09,100
2019-05-20T09:40:41+05:30,MASPOTHA_WL,0.14,100
2019-05-20T09:50:42+05:30,MASPOTHA_WL,0.1,100
2019-05-20T10:00:42+05:30,MASPOTHA_WL,0.1,100
2019-05-20T10:10:43+05:30,MASPOTHA_WL,0.09,100
2019-05-20T10:20:44+05:30,MASPOTHA_WL,0.09,100
2019-05-20T10:30:44+05:30,MASPOTHA_WL,0.12,100
2019-05-20T10:40:45+05:30,MASPOTHA_WL,0.11,100
2019-05-20T10:50:45+05:30,MASPOTHA_WL,0.1,100
2019-05-20T11:00:46+05:30,MASPOTHA_WL,0.12,100
2019-05-20T11:10:48+05:30,MASPOTHA_WL,0.09,100
2019-05-20T11:20:49+05:30,MASPOTHA_WL,0.09,100
2019-05-20T11:30:49+05:30,MASPOTHA_WL,0.09,100
2019-05-20T11:40:50+05:30,MASPOTHA_WL,0.1,100
2019-05-20T11:50:50+05:30,MASPOTHA_WL,0.13,100
2019-05-20T12:00:51+05:30,MASPOTHA_WL,0.11,100
2019-05-20T12:10:52+05:30,MASPOTHA_WL,0.11,100
2019-05-20T12:20:52+05:30,MASPOTHA_WL,0.1,100
2019-05-20T12:30:53+05:30,MASPOTHA_WL,0.08,100
2019-05-20T12:40:54+05:30,MASPOTHA_WL,0.07,100
2019-05-20T12:50:56+05:30,MASPOTHA_WL,0.13,100
2019-05-20T13:00:57+05:30,MASPOTHA_WL,0.12,100
2019-05-20T13:10:57+05:30,MASPOTHA_WL,0.1,100
2019-05-20T13:20:59+05:30,MASPOTHA_WL,0.1,100
2019-05-20T13:30:59+05:30,MASPOTHA_WL,0.09,100
2019-05-20T13:41:00+05:30,MASPOTHA_WL,0.07,100
2019-05-20T13:51:00+05:30,MASPOTHA_WL,0.1,100
2019-05-20T14:01:01+05:30,MASPOTHA_WL,0.1,100
2019-05-20T14:11:01+05:30,MASPOTHA_WL,0.11,100
2019-05-20T14:21:02+05:30,MASPOTHA_WL,0.13,100
2019-05-20T14:31:02+05:30,MASPOTHA_WL,0.16,100
2019-05-20T14:41:03+05:30,MASPOTHA_WL,0.16,100
2019-05-20T14:51:03+05:30,MASPOTHA_WL,0.13,100
2019-05-20T15:01:04+05:30,MASPOTHA_WL,0.12,100
2019-05-20T15:11:05+05:30,MASPOTHA_WL,0.11,100
2019-05-20T15:21:06+05:30,MASPOTHA_WL,0.1,100
2019-05-20T15:31:06+05:30,MASPOTHA_WL,0.1,100
2019-05-20T15:41:07+05:30,MASPOTHA_WL,0.11,100
2019-05-20T15:51:07+05:30,MASPOTHA_WL,0.12,100
2019-05-20T16:01:08+05:30,MASPOTHA_WL,0.11,100
2019-05-20T16:11:08+05:30,MASPOTHA_WL,0.11,100
2019-05-20T16:21:09+05:30,MASPOTHA_WL,0.12,100
2019-05-20T16:31:09+05:30,MASPOTHA_WL,0.14,100
2019-05-20T16:41:10+05:30,MASPOTHA_WL,0.16,100
2019-05-20T16:51:10+05:30,MASPOTHA_WL,0.15,100
2019-05-20T17:01:11+05:30,MASPOTHA_WL,0.15,100
2019-05-20T17:11:12+05:30,MASPOTHA_WL,0.15,100
2019-05-20T17:21:13+05:30,MASPOTHA_WL,0.16,100
2019-05-20T17:31:13+05:30,MASPOTHA_WL,0.18,100
2019-05-20T17:41:14+05:30,MASPOTHA_WL,0.18,100
2019-05-20T17:51:16+05:30,MASPOTHA_WL,0.18,100
2019-05-20T18:01:17+05:30,MASPOTHA_WL,0.18,100
2019-05-20T18:11:17+05:30,MASPOTHA_WL,0.19,100
2019-05-20T18:21:17+05:30,MASPOTHA_WL,0.2,100
2019-05-20T18:31:17+05:30,MASPOTHA_WL,0.2,100
2019-05-20T18:41:17+05:30,MASPOTHA_WL,0.21,100
2019-05-20T18:51:18+05:30,MASPOTHA_WL,0.21,100
2019-05-20T19:01:18+05:30,MASPOTHA_WL,0.21,100
2019-05-20T19:11:18+05:30,MASPOTHA_WL,0.22,100
2019-05-20T19:21:19+05:30,MASPOTHA_WL,0.21,100
2019-05-20T19:31:20+05:30,MASPOTHA_WL,0.21,100
2019-05-20T19:41:20+05:30,MASPOTHA_WL,0.21,100
2019-05-20T19:51:21+05:30,MASPOTHA_WL,0.21,100
2019-05-20T20:01:22+05:30,MASPOTHA_WL,0.22,100
2019-05-20T20:11:22+05:30,MASPOTHA_WL,0.21,100
2019-05-20T20:21:23+05:30,MASPOTHA_WL,0.21,100
2019-05-20T20:31:23+05:30,MASPOTHA_WL,0.21,100
2019-05-20T20:41:24+05:30,MASPOTHA_WL,0.21,100
2019-05-20T20:51:24+05:30,MASPOTHA_WL,0.21,100
2019-05-20T21:01:25+05:30,MASPOTHA_WL,0.21,100
2019-05-20T21:11:25+05:30,MASPOTHA_WL,0.22,100
2019-05-20T21:21:26+05:30,MASPOTHA_WL,0.22,100
2019-05-20T21:31:26+05:30,MASPOTHA_WL,0.21,100
2019-05-20T21:41:27+05:30,MASPOTHA_WL,0.21,100
2019-05-20T21:51:27+05:30,MASPOTHA_WL,0.22,100
2019-05-20T22:01:28+05:30,MASPOTHA_WL,0.22,100
2019-05-20T22:11:28+05:30,MASPOTHA_WL,0.22,100
2019-05-20T22:21:29+05:30,MASPOTHA_WL,0.22,100
2019-05-20T22:31:29+05:30,MASPOTHA_WL,0.21,100
2019-05-20T22:41:30+05:30,MASPOTHA_WL,0.22,100
2019-05-20T22:51:30+05:30,MASPOTHA_WL,0.22,100
2019-05-20T23:01:31+05:30,MASPOTHA_WL,0.22,100
2019-05-20T23:11:31+05:30,MASPOTHA_WL,0.22,100
2019-05-20T23:21:32+05:30,MASPOTHA_WL,0.22,100
2019-05-20T23:31:32+05:30,MASPOTHA_WL,0.21,100
2019-05-20T23:41:33+05:30,MASPOTHA_WL,0.21,100
2019-05-20T23:51:33+05:30,MASPOTHA_WL,0.21,100
2019-05-21T00:01:33+05:30,MASPOTHA_WL,0.22,100
2019-05-21T00:11:34+05:30,MASPOTHA_WL,0.21,100
2019-05-21T00:21:34+05:30,MASPOTHA_WL,0.22,100
2019-05-21T00:31:35+05:30,MASPOTHA_WL,0.21,100
2019-05-21T00:41:35+05:30,MASPOTHA_WL,0.21,100
2019-05-21T00:51:35+05:30,MASPOTHA_WL,0.22,100
2019-05-21T01:01:36+05:30,MASPOTHA_WL,0.21,100
2019-05-21T01:11:36+05:30,MASPOTHA_WL,0.22,100
2019-05-21T01:21:37+05:30,MASPOTHA_WL,0.22,100
2019-05-21T01:31:37+05:30,MASPOTHA_WL,0.21,100
2019-05-21T01:41:38+05:30,MASPOTHA_WL,0.21,100
2019-05-21T01:51:38+05:30,MASPOTHA_WL,0.22,100
2019-05-21T02:01:39+05:30,MASPOTHA_WL,0.22,100
2019-05-21T02:11:39+05:30,MASPOTHA_WL,0.22,100
2019-05-21T02:21:40+05:30,MASPOTHA_WL,0.21,100
2019-05-21T02:31:40+05:30,MASPOTHA_WL,0.22,100
2019-05-21T02:41:41+05:30,MASPOTHA_WL,0.21,100
2019-05-21T02:51:41+05:30,MASPOTHA_WL,0.21,100
2019-05-21T03:01:42+05:30,MASPOTHA_WL,0.22,100
2019-05-21T03:11:42+05:30,MASPOTHA_WL,0.22,100
2019-05-21T03:21:43+05:30,MASPOTHA_WL,0.21,100
2019-05-21T03:31:43+05:30,MASPOTHA_WL,0.22,100
2019-05-21T03:41:44+05:30,MASPOTHA_WL,0.22,100
2019-05-21T03:51:44+05:30,MASPOTHA_WL,0.21,100
2019-05-21T04:01:45+05:30,MASPOTHA_WL,0.21,100
2019-05-21T04:11:45+05:30,MASPOTHA_WL,0.21,100
2019-05-21T04:21:45+05:30,MASPOTHA_WL,0.21,100
2019-05-21T04:31:46+05:30,MASPOTHA_WL,0.21,100
2019-05-21T04:41:46+05:30,MASPOTHA_WL,0.22,100
2019-05-21T04:51:47+05:30,MASPOTHA_WL,0.22,100
2019-05-21T05:01:47+05:30,MASPOTHA_WL,0.21,100
2019-05-21T05:11:47+05:30,MASPOTHA_WL,0.21,100
2019-05-21T05:21:48+05:30,MASPOTHA_WL,0.22,100
2019-05-21T05:31:48+05:30,MASPOTHA_WL,0.21,100
2019-05-21T05:41:49+05:30,MASPOTHA_WL,0.21,100
2019-05-21T05:51:49+05:30,MASPOTHA_WL,0.21,100
2019-05-21T06:01:50+05:30,MASPOTHA_WL,0.21,100
2019-05-21T06:11:50+05:30,MASPOTHA_WL,0.21,100
2019-05-21T06:21:51+05:30,MASPOTHA_WL,0.21,100
2019-05-21T06:31:51+05:30,MASPOTHA_WL,0.21,100
2019-05-21T06:41:52+05:30,MASPOTHA_WL,0.2,100
2019-05-21T06:51:52+05:30,MASPOTHA_WL,0.2,100
2019-05-21T07:01:53+05:30,MASPOTHA_WL,0.2,100
2019-05-21T07:11:54+05:30,MASPOTHA_WL,0.19,100
2019-05-21T07:21:55+05:30,MASPOTHA_WL,0.18,100
2019-05-21T07:31:55+05:30,MASPOTHA_WL,0.18,100
2019-05-21T07:41:56+05:30,MASPOTHA_WL,0.15,100
2019-05-21T07:51:56+05:30,MASPOTHA_WL,0.13,100
2019-05-21T08:01:57+05:30,MASPOTHA_WL,0.12,100
2019-05-21T08:11:58+05:30,MASPOTHA_WL,0.11,100
2019-05-21T08:21:59+05:30,MASPOTHA_WL,0.12,100
2019-05-21T08:31:59+05:30,MASPOTHA_WL,0.1,100
2019-05-21T08:42:00+05:30,MASPOTHA_WL,0.09,100
2019-05-21T08:52:00+05:30,MASPOTHA_WL,0.12,100
2019-05-21T09:02:01+05:30,MASPOTHA_WL,0.12,100
2019-05-21T09:12:01+05:30,MASPOTHA_WL,0.09,100
2019-05-21T09:22:02+05:30,MASPOTHA_WL,0.1,100
2019-05-21T09:32:02+05:30,MASPOTHA_WL,0.08,100
2019-05-21T09:42:03+05:30,MASPOTHA_WL,0.1,100
2019-05-21T09:52:03+05:30,MASPOTHA_WL,0.13,100
2019-05-21T10:02:04+05:30,MASPOTHA_WL,0.14,100
2019-05-21T10:12:04+05:30,MASPOTHA_WL,0.1,100
2019-05-21T10:22:05+05:30,MASPOTHA_WL,0.11,100
2019-05-21T10:32:05+05:30,MASPOTHA_WL,0.11,100
2019-05-21T10:42:06+05:30,MASPOTHA_WL,0.13,100
2019-05-21T10:52:07+05:30,MASPOTHA_WL,0.13,100
2019-05-21T11:02:08+05:30,MASPOTHA_WL,0.1,100
2019-05-21T11:12:09+05:30,MASPOTHA_WL,0.09,100
2019-05-21T11:22:09+05:30,MASPOTHA_WL,0.09,100
2019-05-21T11:32:09+05:30,MASPOTHA_WL,0.09,100
2019-05-21T11:42:11+05:30,MASPOTHA_WL,0.07,100
2019-05-21T11:52:11+05:30,MASPOTHA_WL,0.11,100
2019-05-21T12:02:12+05:30,MASPOTHA_WL,0.1,100
2019-05-21T12:12:12+05:30,MASPOTHA_WL,0.09,100
2019-05-21T12:22:13+05:30,MASPOTHA_WL,0.09,100
2019-05-21T12:32:13+05:30,MASPOTHA_WL,0.11,100
2019-05-21T12:42:14+05:30,MASPOTHA_WL,0.14,100
2019-05-21T12:52:14+05:30,MASPOTHA_WL,0.13,100
2019-05-21T13:02:15+05:30,MASPOTHA_WL,0.11,100
2019-05-21T13:12:15+05:30,MASPOTHA_WL,0.1,100
2019-05-21T13:22:16+05:30,MASPOTHA_WL,0.1,100
2019-05-21T13:32:17+05:30,MASPOTHA_WL,0.08,100
2019-05-21T13:42:18+05:30,MASPOTHA_WL,0.11,100
2019-05-21T13:52:18+05:30,MASPOTHA_WL,0.1,100
2019-05-21T14:02:19+05:30,MASPOTHA_WL,0.1,100
2019-05-21T14:12:19+05:30,MASPOTHA_WL,0.09,100
2019-05-21T14:22:20+05:30,MASPOTHA_WL,0.08,100
2019-05-21T14:32:20+05:30,MASPOTHA_WL,0.11,100
2019-05-21T14:42:21+05:30,MASPOTHA_WL,0.12,100
2019-05-21T14:52:22+05:30,MASPOTHA_WL,0.13,100
2019-05-21T15:02:22+05:30,MASPOTHA_WL,0.2,100
2019-05-21T15:12:23+05:30,MASPOTHA_WL,0.14,100
2019-05-21T15:22:24+05:30,MASPOTHA_WL,0.13,100
2019-05-21T15:32:24+05:30,MASPOTHA_WL,0.12,100
2019-05-21T15:42:25+05:30,MASPOTHA_WL,0.14,100
2019-05-21T15:52:25+05:30,MASPOTHA_WL,0.15,100
2019-05-21T16:02:26+05:30,MASPOTHA_WL,0.16,100
2019-05-21T16:12:27+05:30,MASPOTHA_WL,0.15,100
2019-05-21T16:22:27+05:30,MASPOTHA_WL,0.14,100
2019-05-21T16:32:28+05:30,MASPOTHA_WL,0.14,100
2019-05-21T16:42:29+05:30,MASPOTHA_WL,0.16,100
2019-05-21T16:52:29+05:30,MASPOTHA_WL,0.15,100
2019-05-21T17:02:31+05:30,MASPOTHA_WL,0.16,100
2019-05-21T17:12:31+05:30,MASPOTHA_WL,0.16,100
2019-05-21T17:22:32+05:30,MASPOTHA_WL,0.16,100
2019-05-21T17:32:34+05:30,MASPOTHA_WL,0.17,100
2019-05-21T17:42:35+05:30,MASPOTHA_WL,0.16,100
2019-05-21T17:52:35+05:30,MASPOTHA_WL,0.17,100
2019-05-21T18:02:36+05:30,MASPOTHA_WL,0.18,100
2019-05-21T18:12:36+05:30,MASPOTHA_WL,0.18,100
2019-05-21T18:22:37+05:30,MASPOTHA_WL,0.17,100
2019-05-21T18:32:38+05:30,MASPOTHA_WL,0.19,100
2019-05-21T18:42:38+05:30,MASPOTHA_WL,0.19,100
2019-05-21T18:52:39+05:30,MASPOTHA_WL,0.19,100
2019-05-21T19:02:39+05:30,MASPOTHA_WL,0.2,100
2019-05-21T19:12:40+05:30,MASPOTHA_WL,0.2,100
2019-05-21T19:22:41+05:30,MASPOTHA_WL,0.19,100
2019-05-21T19:32:42+05:30,MASPOTHA_WL,0.2,100
2019-05-21T19:42:42+05:30,MASPOTHA_WL,0.2,100
2019-05-21T19:52:43+05:30,MASPOTHA_WL,0.21,100
2019-05-21T20:02:44+05:30,MASPOTHA_WL,0.2,100
2019-05-21T20:12:44+05:30,MASPOTHA_WL,0.2,100
